18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="https://www.instagram.com/direct/t/"], a[href^="http://www.instagram.com/direct/t/"], a[href^="https://instagram.com/direct/t/"], a[href^="http://instagram.com/direct/t/"] count=0 valid=0...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="https://www.instagram.com/direct/t/"], [href^="http://www.instagram.com/direct/t/"], [href^="https://instagram.com/direct/t/"], [href^="http://instagram.com/direct/t/"] count=0 valid=0 sco...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="https://www.instagram.com/direct/t/"], div[role="list"] a[href^="http://www.instagram.com/direct/t/"], div[role="list"] a[href^="https://instagram.com/direct/t/"], div[ro...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="https://www.instagram.com/direct/t/"], div[role="list"] [href^="http://www.instagram.com/direct/t/"], div[role="list"] [href^="https://instagram.com/direct/t/"], div[role=...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="https://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="http://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="https://instagram.com/d...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="https://www.instagram.com/direct/t/"], div[role="navigation"] [href^="http://www.instagram.com/direct/t/"], div[role="navigation"] [href^="https://instagram.com/dire...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="https://www.instagram.com/direct/t/"], a[href^="http://www.instagram.com/direct/t/"], a[href^="https://instagram.com/direct/t/"], a[href^="http://instagram.com/direct/t/"] count=0 valid=0...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="https://www.instagram.com/direct/t/"], [href^="http://www.instagram.com/direct/t/"], [href^="https://instagram.com/direct/t/"], [href^="http://instagram.com/direct/t/"] count=0 valid=0 sco...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="https://www.instagram.com/direct/t/"], div[role="list"] a[href^="http://www.instagram.com/direct/t/"], div[role="list"] a[href^="https://instagram.com/direct/t/"], div[ro...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="https://www.instagram.com/direct/t/"], div[role="list"] [href^="http://www.instagram.com/direct/t/"], div[role="list"] [href^="https://instagram.com/direct/t/"], div[role=...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="https://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="http://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="https://instagram.com/d...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="https://www.instagram.com/direct/t/"], div[role="navigation"] [href^="http://www.instagram.com/direct/t/"], div[role="navigation"] [href^="https://instagram.com/dire...
18:03:38 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary container=[role="navigation"]:has(input[placeholder*="Buscar"]) scope=fast
18:03:38 | cuenta=matidiazlife | to=- | stage=scan_nivel_fin | detail=limit=50 rows=0 candidatos=0 unread=0 duration_ms=2071
18:03:38 | cuenta=matidiazlife | to=- | stage=scan_nivel_inicio | detail=limit=200 start=50 budget_s=16.0
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="https://www.instagram.com/direct/t/"], a[href^="http://www.instagram.com/direct/t/"], a[href^="https://instagram.com/direct/t/"], a[href^="http://instagram.com/direct/t/"] count=0 valid=0...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="https://www.instagram.com/direct/t/"], [href^="http://www.instagram.com/direct/t/"], [href^="https://instagram.com/direct/t/"], [href^="http://instagram.com/direct/t/"] count=0 valid=0 sco...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="https://www.instagram.com/direct/t/"], div[role="list"] a[href^="http://www.instagram.com/direct/t/"], div[role="list"] a[href^="https://instagram.com/direct/t/"], div[ro...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="https://www.instagram.com/direct/t/"], div[role="list"] [href^="http://www.instagram.com/direct/t/"], div[role="list"] [href^="https://instagram.com/direct/t/"], div[role=...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="https://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="http://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="https://instagram.com/d...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="https://www.instagram.com/direct/t/"], div[role="navigation"] [href^="http://www.instagram.com/direct/t/"], div[role="navigation"] [href^="https://instagram.com/dire...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="https://www.instagram.com/direct/t/"], a[href^="http://www.instagram.com/direct/t/"], a[href^="https://instagram.com/direct/t/"], a[href^="http://instagram.com/direct/t/"] count=0 valid=0...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="https://www.instagram.com/direct/t/"], [href^="http://www.instagram.com/direct/t/"], [href^="https://instagram.com/direct/t/"], [href^="http://instagram.com/direct/t/"] count=0 valid=0 sco...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="https://www.instagram.com/direct/t/"], div[role="list"] a[href^="http://www.instagram.com/direct/t/"], div[role="list"] a[href^="https://instagram.com/direct/t/"], div[ro...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="https://www.instagram.com/direct/t/"], div[role="list"] [href^="http://www.instagram.com/direct/t/"], div[role="list"] [href^="https://instagram.com/direct/t/"], div[role=...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="https://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="http://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="https://instagram.com/d...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="https://www.instagram.com/direct/t/"], div[role="navigation"] [href^="http://www.instagram.com/direct/t/"], div[role="navigation"] [href^="https://instagram.com/dire...
18:03:39 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary container=[role="navigation"]:has(input[placeholder*="Buscar"]) scope=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="https://www.instagram.com/direct/t/"], a[href^="http://www.instagram.com/direct/t/"], a[href^="https://instagram.com/direct/t/"], a[href^="http://instagram.com/direct/t/"] count=0 valid=0...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="https://www.instagram.com/direct/t/"], [href^="http://www.instagram.com/direct/t/"], [href^="https://instagram.com/direct/t/"], [href^="http://instagram.com/direct/t/"] count=0 valid=0 sco...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="https://www.instagram.com/direct/t/"], div[role="list"] a[href^="http://www.instagram.com/direct/t/"], div[role="list"] a[href^="https://instagram.com/direct/t/"], div[ro...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="https://www.instagram.com/direct/t/"], div[role="list"] [href^="http://www.instagram.com/direct/t/"], div[role="list"] [href^="https://instagram.com/direct/t/"], div[role=...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="https://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="http://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="https://instagram.com/d...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="https://www.instagram.com/direct/t/"], div[role="navigation"] [href^="http://www.instagram.com/direct/t/"], div[role="navigation"] [href^="https://instagram.com/dire...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="https://www.instagram.com/direct/t/"], a[href^="http://www.instagram.com/direct/t/"], a[href^="https://instagram.com/direct/t/"], a[href^="http://instagram.com/direct/t/"] count=0 valid=0...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="https://www.instagram.com/direct/t/"], [href^="http://www.instagram.com/direct/t/"], [href^="https://instagram.com/direct/t/"], [href^="http://instagram.com/direct/t/"] count=0 valid=0 sco...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="https://www.instagram.com/direct/t/"], div[role="list"] a[href^="http://www.instagram.com/direct/t/"], div[role="list"] a[href^="https://instagram.com/direct/t/"], div[ro...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="https://www.instagram.com/direct/t/"], div[role="list"] [href^="http://www.instagram.com/direct/t/"], div[role="list"] [href^="https://instagram.com/direct/t/"], div[role=...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="/direct/t/"] count=0 valid=0 scope=page attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="https://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="http://www.instagram.com/direct/t/"], div[role="navigation"] a[href^="https://instagram.com/d...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] [href^="https://www.instagram.com/direct/t/"], div[role="navigation"] [href^="http://www.instagram.com/direct/t/"], div[role="navigation"] [href^="https://instagram.com/dire...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary container=[role="navigation"]:has(input[placeholder*="Buscar"]) scope=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=scan_nivel_fin | detail=limit=200 rows=0 candidatos=0 unread=0 duration_ms=2631
18:03:41 | cuenta=matidiazlife | to=- | stage=scan_nivel_inicio | detail=limit=400 start=200 budget_s=24.0
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=a[href^="https://www.instagram.com/direct/t/"], a[href^="http://www.instagram.com/direct/t/"], a[href^="https://instagram.com/direct/t/"], a[href^="http://instagram.com/direct/t/"] count=0 valid=0...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=[href^="https://www.instagram.com/direct/t/"], [href^="http://www.instagram.com/direct/t/"], [href^="https://instagram.com/direct/t/"], [href^="http://instagram.com/direct/t/"] count=0 valid=0 sco...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] a[href^="https://www.instagram.com/direct/t/"], div[role="list"] a[href^="http://www.instagram.com/direct/t/"], div[role="list"] a[href^="https://instagram.com/direct/t/"], div[ro...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="list"] [href^="https://www.instagram.com/direct/t/"], div[role="list"] [href^="http://www.instagram.com/direct/t/"], div[role="list"] [href^="https://instagram.com/direct/t/"], div[role=...
18:03:41 | cuenta=matidiazlife | to=- | stage=threads_query | ok=false | detail=tab=primary selector=div[role="navigation"] a[href^="/direct/t/"] count=0 valid=0 scope=container attempt=fast
